f,e,hmin0,hminL,PSIx th,PSIy th,D0 th,Misaligned
71.0359806804225,0.368215552475979,0.844609439318595,0.408798545484283,0.05,0.45,0.05,1
70.7901892375313,0.367331007526817,0.863710103485082,0.385557812085396,0.05,0.5,0.05,1
71.9058704678571,0.371611348977242,0.714179450710155,0.540928542619973,0.1,0.15,0.05,1
71.8534823183549,0.3714236810633,0.738661936531092,0.517699763330407,0.1,0.2,0.05,1
71.7755613575773,0.371129149188038,0.763088754794943,0.494434225199664,0.1,0.25,0.05,1
71.6568447502695,0.370702341015006,0.787411188147238,0.471183918225776,0.1,0.3,0.05,1
71.5063821605824,0.370179781786457,0.811469258700463,0.447938136372394,0.1,0.35,0.05,1
71.3323653484944,0.369576454956325,0.835063547221311,0.424700531322206,0.1,0.4,0.05,1
71.1289066588334,0.36887929663222,0.857898952042474,0.401500907989715,0.1,0.45,0.05,1
70.8995400034545,0.368109061922594,0.879429816815527,0.378331765435995,0.1,0.5,0.05,1
71.9724863529708,0.371283142466608,0.669526076644522,0.576928694258526,0.15,0.05,0.05,1
71.9844847749633,0.371435821708859,0.694163951429032,0.554305653287405,0.15,0.1,0.05,1
71.9718490127982,0.371480406368906,0.718901741608374,0.531513976984148,0.15,0.15,0.05,1
71.9268073733385,0.37140604646566,0.743742480173613,0.508607095864284,0.15,0.2,0.05,1
71.8395635571288,0.371195116514709,0.768687389256055,0.485640101524665,0.15,0.25,0.05,1
71.7283939294874,0.370887275386736,0.793641261281256,0.462616698210671,0.15,0.3,0.05,1
71.5933406715108,0.370486825363994,0.818543601929706,0.439558610436438,0.15,0.35,0.05,1
71.4309378509466,0.36999304708606,0.843303499112956,0.416488289411591,0.15,0.4,0.05,1
71.2412974214195,0.369407557661846,0.867752690205213,0.393423923676986,0.15,0.45,0.05,1
71.0247009181768,0.368744547711102,0.891560635670211,0.370368371825969,0.15,0.5,0.05,1
71.9769678596626,0.370379551698046,0.647491872162656,0.587568133577555,0.2,0.0,0.05,1
72.0296719244945,0.370770848389986,0.672000785706719,0.565709130357716,0.2,0.05,0.05,1
72.0528073283589,0.371046925499263,0.696668981755813,0.543555112619435,0.2,0.1,0.05,1
72.038030419087,0.371193637869026,0.721521578867497,0.521179362858668,0.2,0.15,0.05,1
71.9900743149666,0.371212554802141,0.746544907066397,0.498643801722285,0.2,0.2,0.05,1
71.9177252984825,0.371126969438046,0.771696350400244,0.475979104931905,0.2,0.25,0.05,1
71.8216215477139,0.370943859515561,0.796960096584035,0.453215315279007,0.2,0.3,0.05,1
71.6981468427768,0.370657316969025,0.822334181697874,0.430387368247167,0.2,0.35,0.05,1
71.5422388366099,0.370269373397734,0.847799937671672,0.407518811454782,0.2,0.4,0.05,1
71.3586121028753,0.369794365380444,0.873291603613009,0.384621476147171,0.2,0.45,0.05,1
71.1439656985642,0.369228108464803,0.898724924778218,0.361719378878056,0.2,0.5,0.05,1
72.0395701103631,0.36960928566739,0.648228998942186,0.574877416598576,0.25,0.0,0.05,1
72.0968033718914,0.370119213859238,0.672610594502175,0.553577955177679,0.25,0.05,0.05,1
72.117234993661,0.370492700619139,0.697198564577541,0.531928452979436,0.25,0.1,0.05,1
72.108858555667,0.370747476435564,0.721959388923626,0.509999182491545,0.25,0.15,0.05,1
72.0756828247033,0.37089357301773,0.746875361719499,0.487845723919948,0.25,0.2,0.05,1
72.018832365448,0.370937799963435,0.771938156102669,0.465511928812647,0.25,0.25,0.05,1
71.925763572472,0.370860054029798,0.797196117403338,0.443048525853744,0.25,0.3,0.05,1
71.8040054343291,0.370681012051496,0.822614067640819,0.420480322687739,0.25,0.35,0.05,1
71.6541011673933,0.370400930044237,0.848191778092591,0.397838923778212,0.25,0.4,0.05,1
71.4778081882523,0.370029793503907,0.873917084359727,0.375142260554664,0.25,0.45,0.05,1
71.2737912725476,0.369570007349628,0.899792268362308,0.352410321897548,0.25,0.5,0.05,1
72.106152022721,0.368688577636415,0.647229666139927,0.561347944143221,0.3,0.0,0.05,1
72.1637664125671,0.369295657705193,0.671377558435163,0.540635377396358,0.3,0.05,0.05,1
72.1958852839223,0.369792620303361,0.695668589375366,0.519504883928181,0.3,0.1,0.05,1
72.2030476284974,0.370179751173865,0.720097776805615,0.498033027172972,0.3,0.15,0.05,1
72.1775365830438,0.370450674146692,0.744688032426453,0.476279460814071,0.3,0.2,0.05,1
72.1186629259477,0.370595043484888,0.769445482185637,0.454311456207372,0.3,0.25,0.05,1
72.0305041725585,0.370627415796169,0.794336750321972,0.432169047681121,0.3,0.3,0.05,1
71.9182435258031,0.370562128650711,0.819318390979147,0.409884131257321,0.3,0.35,0.05,1
71.779198170745,0.370394273961257,0.844376723862919,0.387492667561494,0.3,0.4,0.05,1
71.6096738302068,0.370129931602078,0.869472608817789,0.365015801230704,0.3,0.45,0.05,1
71.4164142808234,0.369784704611569,0.894477724431923,0.342469388630259,0.3,0.5,0.05,1
72.1759735272892,0.367593143150547,0.64451676325887,0.547085983680515,0.35,0.0,0.05,1
72.2505941172573,0.368339912602827,0.668213249476374,0.526960747284657,0.35,0.05,0.05,1
72.2923240854494,0.368967434716683,0.692047924192817,0.506350878893859,0.35,0.1,0.05,1
72.3046033931623,0.369477189859279,0.715997730699808,0.485345262642069,0.35,0.15,0.05,1
72.279409113802,0.369847738000197,0.740092123079729,0.464021834285648,0.35,0.2,0.05,1
72.2284336962956,0.370106485533858,0.764246426609574,0.442435767016846,0.35,0.25,0.05,1
72.1517380394871,0.370263951607901,0.788416505658238,0.420626879599401,0.35,0.3,0.05,1
72.0477661141491,0.370311040228807,0.81256200503464,0.398645253553241,0.35,0.35,0.05,1
71.9156652151611,0.370254344212984,0.836595289484124,0.376521484413138,0.35,0.4,0.05,1
71.7572393613861,0.370104847724877,0.86035531794177,0.354279813393011,0.35,0.45,0.05,1
71.5678219880667,0.369860273774512,0.883601669102808,0.331947103293863,0.35,0.5,0.05,1
72.2671005055066,0.366373687919666,0.640008836530253,0.532169132459805,0.4,0.0,0.05,1
72.3496945227519,0.367251919881382,0.663162489147157,0.512620849239955,0.4,0.05,0.05,1
72.3980154242397,0.36800102856516,0.686417797074319,0.492539936489276,0.4,0.1,0.05,1
72.4109481452841,0.36861135195856,0.709764460204889,0.472020844137502,0.4,0.15,0.05,1
72.3964716285952,0.369110243052124,0.733119006635828,0.451129087641777,0.4,0.2,0.05,1
72.3561788773386,0.369496462872019,0.756430084207692,0.429930733795625,0.4,0.25,0.05,1
72.2893734891558,0.369770852092388,0.779632921337125,0.408477120682682,0.4,0.3,0.05,1
72.1894828837967,0.369926518877469,0.802663107505446,0.386812092749541,0.4,0.35,0.05,1
72.063577376894,0.369986236878243,0.825324801190495,0.364965980533715,0.4,0.4,0.05,1
71.9109372536346,0.369942430922554,0.847388788676033,0.342980500615081,0.4,0.45,0.05,1
71.7300121182156,0.369798427912711,0.868468747598661,0.320881980643157,0.4,0.5,0.05,1
72.3735449750702,0.36502164695835,0.633767399115495,0.516672691082178,0.45,0.0,0.05,1
72.4591053335084,0.366013495320788,0.656305405936042,0.497699508734968,0.45,0.05,0.05,1
72.5111245969483,0.366876145124329,0.678881429160745,0.478148416516027,0.45,0.1,0.05,1
72.5369436314924,0.367626511262956,0.701416294434185,0.458108613892663,0.45,0.15,0.05,1
72.534931433043,0.368253040771187,0.723874622157023,0.437660796506661,0.45,0.2,0.05,1
72.4989352834665,0.368753722679058,0.74621595132896,0.416859988836761,0.45,0.25,0.05,1
72.4336247408265,0.369137663020703,0.76831899138701,0.395765659061951,0.45,0.3,0.05,1
72.3437925645221,0.36941736686321,0.790016530261192,0.374424005961908,0.45,0.35,0.05,1
72.2271993631244,0.369588833450762,0.811123359412159,0.352877580157168,0.45,0.4,0.05,1
72.0817917337657,0.369647151648864,0.831359771227424,0.331166308650821,0.45,0.45,0.05,1
71.909669369207,0.369599760455505,0.85026986000607,0.309320008227448,0.45,0.5,0.05,1
72.4854598611699,0.363504849959568,0.625917410827855,0.500666676090489,0.5,0.0,0.05,1
72.5816537387689,0.364631959580248,0.647707123621735,0.482261976335722,0.5,0.05,0.05,1
72.6495488108207,0.365641392277659,0.669434948460807,0.463237480635635,0.5,0.1,0.05,1
72.6822194842455,0.366513436728158,0.691095417572418,0.443679806622291,0.5,0.15,0.05,1
72.6803706177929,0.367251408171648,0.712618883430188,0.423667381239613,0.5,0.2,0.05,1
72.652951784116,0.367878605741229,0.733860893052192,0.403267804725399,0.5,0.25,0.05,1
72.5995555214135,0.368390710044197,0.754706901385834,0.382541721032104,0.5,0.3,0.05,1
72.5178367965672,0.368784370374916,0.775008399726027,0.361538878652895,0.5,0.35,0.05,1
72.4038338031492,0.369059975383973,0.794564051445932,0.340298096180913,0.5,0.4,0.05,1
72.2601204760059,0.369223578193469,0.813049528089896,0.318860056639924,0.5,0.45,0.05,1
72.0797220366375,0.369247226450433,0.830090173728689,0.297278377008985,0.5,0.5,0.05,1
71.5139470670885,0.373101581431965,0.626898418568035,0.626898418568035,0.0,0.0,0.1,0
71.5179305980338,0.372999685195322,0.650620989855567,0.603210587865409,0.0,0.05,0.1,0
71.4481681276325,0.372481959867065,0.697677570109654,0.555773966051047,0.0,0.15,0.1,1
71.3757240681007,0.372070038003756,0.720860375755686,0.532075543984955,0.0,0.2,0.1,1
71.2718529324584,0.371546683106629,0.743673316655772,0.508430567609394,0.0,0.25,0.1,1
71.1431788472557,0.37092801756935,0.76594532800383,0.484836337701677,0.0,0.3,0.1,1
70.9788007370593,0.370202191647572,0.787447156732327,0.461325131252479,0.0,0.35,0.1,1
70.7808746616932,0.369388902754419,0.807834634071421,0.437888983301552,0.0,0.4,0.1,1
70.559014975508,0.368506373078782,0.826654146716772,0.414512929990024,0.0,0.45,0.1,1
70.3094976417004,0.367557720794236,0.843264470412276,0.391205018092492,0.0,0.5,0.1,1
71.5296635810791,0.372893179161393,0.658374167639109,0.595166161500907,0.05,0.05,0.1,0
71.4919874145538,0.372629137053137,0.706427722864624,0.548313974469565,0.05,0.15,0.1,1
71.4293162000679,0.372329105633614,0.730302756372631,0.524846001191558,0.05,0.2,0.1,1
71.3390887992842,0.371926569653115,0.753959998655687,0.501378837025185,0.05,0.25,0.1,1
71.2108290462238,0.371405754502601,0.777285136043082,0.477953490263612,0.05,0.3,0.1,1
71.0549436574627,0.370792453225318,0.800073560588218,0.454561180734423,0.05,0.35,0.1,1
70.8759453744099,0.370103536108459,0.822045406945943,0.431198261526095,0.05,0.4,0.1,1
70.662524532681,0.369327748441808,0.842784237709941,0.407894286781704,0.05,0.45,0.1,1
70.4128182732628,0.368478966670588,0.861626273896883,0.384649522888307,0.05,0.5,0.1,1
71.5719138273554,0.372701330025757,0.688928140291596,0.562910923376605,0.1,0.1,0.1,1
71.5476702958815,0.372626581863421,0.713362543225065,0.539793407917671,0.1,0.15,0.1,1
71.4929587826327,0.372443213318302,0.737787541038462,0.516603143722398,0.1,0.2,0.1,1
71.4057525137801,0.372141550607276,0.762157418652596,0.493384195001006,0.1,0.25,0.1,1
71.290491523162,0.371737800743265,0.786372923279474,0.470149589889069,0.1,0.3,0.1,1
71.1427627784498,0.371241426937405,0.810300891140682,0.446913530949254,0.1,0.35,0.1,1
70.9646826819668,0.370658300433369,0.833739427053999,0.423690557734845,0.1,0.4,0.1,1
70.7557165177987,0.369983976847611,0.856371619117143,0.400502565098968,0.1,0.45,0.1,1
70.5198019473188,0.369240643631208,0.877635330091029,0.377341029634643,0.1,0.5,0.1,1
71.6158303297703,0.372282912654602,0.668988734001163,0.575593737215113,0.15,0.05,0.1,1
71.6265328672498,0.372433279494401,0.693605439874911,0.553026321943157,0.15,0.1,0.1,1
71.6127274644451,0.372480479031734,0.718312346045044,0.530281488411653,0.15,0.15,0.1,1
71.5645606167467,0.372401124634277,0.743125197174554,0.507424593659877,0.15,0.2,0.1,1
71.4800275388512,0.372207451919349,0.768005444603867,0.484485401957287,0.15,0.25,0.1,1
71.3674660507312,0.371917476110772,0.79288567821652,0.461484563094631,0.15,0.3,0.1,1
71.2307511207598,0.371541253384971,0.81769048668421,0.438440522038573,0.15,0.35,0.1,1
71.0620453186391,0.371058390209605,0.842341116007451,0.415395574607829,0.15,0.4,0.1,1
70.8698822099316,0.370502855854538,0.866619469052783,0.392336963147358,0.15,0.45,0.1,1
70.646070747041,0.369858277360097,0.890201743890874,0.369298300605626,0.15,0.5,0.1,1
71.6194332785028,0.371365155794705,0.647166080892751,0.586076838768027,0.2,0.0,0.1,1
71.6712552975061,0.371749825117613,0.671674419477697,0.564284292084112,0.2,0.05,0.1,1
71.6987748123298,0.372032460521645,0.696319073497081,0.542185410627941,0.2,0.1,0.1,1
71.680890082124,0.372171189114351,0.721172876852194,0.519866452525241,0.2,0.15,0.1,1
71.6323202310422,0.372199617378868,0.746173261651915,0.497369820590204,0.2,0.2,0.1,1
71.559475167818,0.372130167496791,0.771290888770785,0.474734480892642,0.2,0.25,0.1,1
71.4623330995856,0.371964988741689,0.796513696748034,0.451995228042621,0.2,0.3,0.1,1
71.333513725861,0.371689333628899,0.821850327581206,0.429194765542514,0.2,0.35,0.1,1
71.1806147823097,0.371325740950525,0.847238683722187,0.406342192813079,0.2,0.4,0.1,1
70.9904841911662,0.37086755604727,0.872647667988644,0.383463811452872,0.2,0.45,0.1,1
70.7731436078849,0.370331175337384,0.897936104566549,0.360567970693924,0.2,0.5,0.1,1
71.6817093091755,0.370572209150191,0.648103045176674,0.573308006197708,0.25,0.0,0.1,1
71.7433570541878,0.371079811936673,0.672482386375967,0.552079620445852,0.25,0.05,0.1,1
71.7606144027141,0.371448509744927,0.697087981312768,0.530487167674535,0.25,0.1,0.1,1
71.7522849177404,0.371709873533142,0.721849584641807,0.508605243617604,0.25,0.15,0.1,1
71.719188178306,0.371867600038066,0.746762487557975,0.486490714584131,0.25,0.2,0.1,1
71.6608258457209,0.371922073418162,0.771828119948658,0.464192524739375,0.25,0.25,0.1,1
71.5695506818196,0.371859754131623,0.797077360755075,0.441760126856262,0.25,0.3,0.1,1
71.4470492453987,0.371698924117895,0.82249054416077,0.419215553351795,0.25,0.35,0.1,1
71.2968456992041,0.371440209905921,0.848060282442103,0.396593021834902,0.25,0.4,0.1,1
71.1167413316265,0.371089434644183,0.873787446354818,0.373912842879331,0.25,0.45,0.1,1
70.9106422354376,0.370662133548457,0.899649561624445,0.351185215942776,0.25,0.5,0.1,1
71.747683767241,0.369619458216843,0.647311954063552,0.559718010772011,0.3,0.0,0.1,1
71.8067217624787,0.370228246314563,0.671473335126299,0.539068183778471,0.3,0.05,0.1,1
71.8396937565255,0.370728782861694,0.695780734191571,0.517993465609432,0.3,0.1,0.1,1
71.8466933905236,0.371120417262077,0.720231959453422,0.496571185065569,0.3,0.15,0.1,1
71.8251672111979,0.371402404368233,0.7448312375226,0.474863451474989,0.3,0.2,0.1,1
71.7658828130029,0.371556948601601,0.76961647251763,0.452932762475173,0.3,0.25,0.1,1
71.6827150428178,0.371616957209871,0.794511458253781,0.430813927627478,0.3,0.3,0.1,1
71.5672606409022,0.371562997183588,0.81954632192419,0.408557194801548,0.3,0.35,0.1,1
71.422897733784,0.371409062138677,0.844678563408647,0.386188437537495,0.3,0.4,0.1,1
71.2527095433193,0.371172085373993,0.869846073192864,0.363723810552022,0.3,0.45,0.1,1
71.0558481579499,0.370853640768854,0.894974890820807,0.341186997559302,0.3,0.5,0.1,1
71.8178728538374,0.368501781907322,0.644791333853416,0.545396953340491,0.35,0.0,0.1,1
